,Time,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
136,0.136,1.8451148,3.1311219,7.574097,-2.1451051,0.25672808,0.072246626,0.2595206,0.33893198,1.9310929,3.2533514,7.453702,-2.1668448,0.24957581,0.094025545,0.21983175,0.35906175
137,0.137,1.8527086,3.1289387,7.620825,-2.2384596,0.25617206,0.07419405,0.2595468,0.3408727,1.9401582,3.2525823,7.5061707,-2.2575936,0.24871318,0.09628415,0.21917297,0.36134315
138,0.138,1.8603494,3.1266606,7.6680536,-2.3332856,0.2555977,0.07614923,0.25957996,0.3428195,1.9497584,3.2511358,7.5604424,-2.3502002,0.2477774,0.09866737,0.21862063,0.36376882
139,0.139,1.868038,3.124286,7.7158017,-2.4296055,0.25500467,0.07811216,0.25962013,0.34477222,1.9598027,3.249357,7.6156707,-2.444704,0.24677387,0.10115111,0.21808872,0.36630398
140,0.14,1.875775,3.1218133,7.7640877,-2.5274413,0.25439268,0.08008275,0.2596675,0.34673056,1.9660767,3.2469547,7.671903,-2.5411,0.2461344,0.102697365,0.2180863,0.3679184
141,0.141,1.8835608,3.119241,7.81293,-2.6268148,0.25376147,0.08206096,0.25972217,0.34869435,1.9716548,3.2456796,7.728322,-2.6395168,0.24555773,0.104068704,0.21784782,0.36932528
142,0.142,1.8913959,3.1165676,7.8623476,-2.7277467,0.25311074,0.08404668,0.25978422,0.3506632,1.9784929,3.2459495,7.7838197,-2.739479,0.24484035,0.105745405,0.21705887,0.3709945
143,0.143,1.8992811,3.1137912,7.912358,-2.830258,0.25244015,0.08603988,0.25985384,0.3526368,1.9856857,3.2467036,7.8392324,-2.8404632,0.2440734,0.10750375,0.2160919,0.3727318
144,0.144,1.907217,3.1109107,7.96298,-2.9343681,0.25174943,0.088040486,0.25993103,0.35461497,1.9933418,3.2482145,7.894398,-2.9419374,0.24324322,0.10936923,0.21486102,0.3745547
145,0.145,1.9152042,3.107924,8.014232,-3.040097,0.2510382,0.09004841,0.26001593,0.35659724,2.0016298,3.2503102,7.950302,-3.0440817,0.24232842,0.111381456,0.21339054,0.37650687
146,0.146,1.9232433,3.1048298,8.066132,-3.1474636,0.2503062,0.092063606,0.26010865,0.3585834,2.0108838,3.2515862,8.004803,-3.1487422,0.24128734,0.113619156,0.21201117,0.37870744
147,0.147,1.931335,3.1016262,8.118699,-3.2564867,0.24955304,0.09408597,0.26020926,0.360573,2.0210853,3.2522998,8.0581455,-3.255663,0.2401157,0.11607468,0.21065038,0.38114202
148,0.148,1.93948,3.098312,8.17195,-3.367184,0.24877845,0.096115425,0.26031783,0.3625657,2.0315218,3.2531412,8.112291,-3.3644419,0.23889124,0.1185743,0.20920292,0.38361672
149,0.149,1.9476789,3.094885,8.225905,-3.4795732,0.24798204,0.0981519,0.26043442,0.36456102,2.0431275,3.254673,8.170145,-3.4740705,0.23749904,0.12133876,0.20740475,0.3863354
150,0.15,1.9559326,3.091344,8.280581,-3.5936716,0.24716349,0.1001953,0.26055914,0.36655867,2.0573158,3.257446,8.233345,-3.585537,0.23575361,0.124696136,0.20492458,0.38960832
151,0.151,1.9642416,3.087687,8.335998,-3.7094955,0.24632244,0.1022455,0.26069212,0.3685581,2.071654,3.2601335,8.297115,-3.7003508,0.2339415,0.1280635,0.20240064,0.39289188
152,0.152,1.9726069,3.0839126,8.392172,-3.8270614,0.24545853,0.10430246,0.26083326,0.37055895,2.084094,3.2579215,8.359692,-3.8215475,0.23233034,0.13096374,0.20137537,0.39586124
153,0.153,1.9810292,3.080019,8.449122,-3.9463847,0.24457137,0.10636605,0.2609827,0.37256062,2.0936117,3.2533946,8.417395,-3.9474049,0.23107336,0.13316903,0.20131786,0.3982039
154,0.154,1.9895091,3.0760043,8.506868,-4.0674806,0.24366061,0.10843615,0.2611405,0.37456274,2.1026554,3.2464826,8.475475,-4.076051,0.22985959,0.13525331,0.2019367,0.40048754
155,0.155,1.9980475,3.071867,8.565426,-4.190364,0.24272586,0.11051264,0.26130664,0.3765646,2.112381,3.2366292,8.533499,-4.208248,0.22853333,0.13748239,0.20322521,0.4029789
156,0.156,2.0066452,3.0676055,8.624815,-4.315048,0.24176675,0.112595424,0.26148114,0.3785658,2.120179,3.2266736,8.591951,-4.3411827,0.2274543,0.13926029,0.20479058,0.4049956
157,0.157,2.0153031,3.0632176,8.685053,-4.441548,0.24078286,0.11468437,0.2616641,0.38056567,2.1274014,3.2181349,8.650946,-4.473666,0.22644259,0.1408994,0.2060487,0.4068185
158,0.158,2.024022,3.058702,8.746158,-4.5698757,0.2397738,0.116779365,0.26185542,0.38256365,2.1342387,3.208759,8.71106,-4.6039534,0.22547393,0.14244437,0.20757411,0.408543
159,0.159,2.0328028,3.0540566,8.808148,-4.7000446,0.23873915,0.11888022,0.2620552,0.38455907,2.1406105,3.1983185,8.771383,-4.7362385,0.22456174,0.14387813,0.20944107,0.41014916
160,0.16,2.0416462,3.0492802,8.871042,-4.8320665,0.23767853,0.12098682,0.26226333,0.38655126,2.1472747,3.1883664,8.832626,-4.8706713,0.22359791,0.14537147,0.2111279,0.4117798
161,0.161,2.050553,3.0443702,8.934858,-4.9659534,0.23659149,0.12309896,0.2624799,0.38853952,2.15418,3.180114,8.894653,-5.0073605,0.22258875,0.14691201,0.21231763,0.41341415
162,0.162,2.0595248,3.0393255,8.999615,-5.1017165,0.23547758,0.1252166,0.26270473,0.39052317,2.161096,3.1737053,8.957066,-5.144223,0.22156738,0.14844792,0.2130044,0.4150104
163,0.163,2.0685616,3.034144,9.065328,-5.239366,0.23433644,0.12733942,0.2629379,0.39250135,2.1674504,3.1682034,9.019897,-5.2825336,0.22061963,0.14985283,0.2135234,0.41645843
164,0.164,2.077665,3.0288239,9.132017,-5.378913,0.2331675,0.12946741,0.26317924,0.39447343,2.1735978,3.16216,9.083796,-5.4237604,0.21969427,0.15120621,0.21420936,0.41784978
165,0.165,2.0868356,3.0233634,9.199701,-5.5203667,0.23197043,0.1316002,0.26342878,0.3964384,2.1795893,3.1560612,9.148874,-5.5674973,0.21878439,0.15251979,0.21492577,0.41919187
166,0.166,2.0960746,3.0177605,9.268397,-5.663737,0.23074469,0.13373771,0.2636864,0.39839548,2.1863558,3.1487334,9.214031,-5.7134256,0.21774735,0.15399669,0.21584293,0.42068988
167,0.167,2.1053827,3.012014,9.338122,-5.8090315,0.22948988,0.1358797,0.2639519,0.4003438,2.193578,3.1401641,9.279812,-5.8615236,0.21662948,0.15556528,0.21701045,0.422265
168,0.168,2.1147614,3.0061212,9.408896,-5.9562593,0.22820541,0.13802598,0.26422524,0.40228242,2.2006476,3.1317596,9.346987,-6.011531,0.2155243,0.15709285,0.21814673,0.42377996
169,0.169,2.124211,3.0000806,9.480737,-6.105428,0.22689095,0.14017628,0.26450637,0.40421033,2.2087395,3.1241465,9.414989,-6.16233,0.21424608,0.1588317,0.21889874,0.4254911
170,0.17,2.133733,2.9938903,9.553661,-6.2565455,0.22554593,0.14233033,0.26479506,0.40612644,2.2168446,3.1159189,9.48419,-6.315136,0.21295172,0.16056293,0.21979816,0.42717505
171,0.171,2.1433284,2.9875486,9.627687,-6.4096174,0.22416985,0.14448796,0.26509112,0.40802985,2.2234514,3.1090705,9.552704,-6.4698215,0.21188627,0.16196635,0.22055839,0.42852533
172,0.172,2.1529984,2.9810534,9.702834,-6.5646515,0.22276218,0.14664888,0.26539433,0.40991944,2.2291646,3.1028874,9.620829,-6.6265993,0.21095747,0.16317427,0.22127758,0.42967454
173,0.173,2.1627438,2.974403,9.779119,-6.7216525,0.22132248,0.14881279,0.26570454,0.411794,2.2347498,3.0954792,9.69022,-6.7860713,0.21004282,0.16434994,0.2223369,0.43076643
174,0.174,2.1725657,2.967595,9.856559,-6.8806257,0.2198502,0.15097938,0.26602155,0.41365236,2.24039,3.087538,9.760714,-6.947859,0.20911251,0.16553202,0.22352186,0.43184248
175,0.175,2.1824656,2.960628,9.935173,-7.041577,0.21834478,0.15314843,0.26634505,0.41549337,2.2460713,3.0793993,9.832293,-7.111686,0.2081687,0.16671737,0.22474496,0.43290174
176,0.176,2.192444,2.9534998,10.014978,-7.2045097,0.21680574,0.15531954,0.26667485,0.41731566,2.252891,3.072404,9.906298,-7.27734,0.2070269,0.16813314,0.22546482,0.43419504
177,0.177,2.2025025,2.9462087,10.095994,-7.369428,0.21523254,0.15749235,0.2670105,0.41911793,2.2600825,3.0655234,9.983128,-7.444021,0.20581244,0.16961761,0.22608055,0.43554634
178,0.178,2.2126422,2.9387522,10.178237,-7.536336,0.21362457,0.15966663,0.26735193,0.42089882,2.2675216,3.058482,10.061892,-7.6127987,0.20454495,0.17114396,0.22668506,0.43692338
179,0.179,2.2228642,2.931129,10.261725,-7.705236,0.21198134,0.16184191,0.26769853,0.42265695,2.275245,3.0510247,10.141781,-7.783565,0.20321706,0.1727186,0.22733854,0.43832552
180,0.18,2.2331698,2.9233365,10.346477,-7.87613,0.21030222,0.16401789,0.2680501,0.42439082,2.2805238,3.0433185,10.221882,-7.9550114,0.20230249,0.17378893,0.22847003,0.4392021
181,0.181,2.2435598,2.915373,10.432508,-8.049021,0.20858675,0.16619404,0.26840624,0.42609888,2.2856464,3.0357583,10.304127,-8.127502,0.20140958,0.17482297,0.22958295,0.44003075
182,0.182,2.2540362,2.9072366,10.519876,-8.223984,0.20683423,0.1683701,0.26876643,0.42777961,2.2904687,3.0284822,10.388409,-8.301559,0.20056419,0.17579219,0.23066646,0.44078794
183,0.183,2.2646012,2.8989224,10.608875,-8.401601,0.20504388,0.17054588,0.26913068,0.4294315,2.2954278,3.0210845,10.474037,-8.477749,0.19968995,0.17678465,0.23175174,0.44155043
184,0.184,2.2752566,2.8904283,10.699332,-8.581481,0.20321505,0.17272097,0.26949853,0.43105292,2.3005128,3.0131226,10.561104,-8.65694,0.19878842,0.17779778,0.23295721,0.4422999
185,0.185,2.2860036,2.8817527,10.790957,-8.762988,0.20134711,0.17489491,0.26986924,0.4326421,2.3057795,3.005087,10.649715,-8.838426,0.19784927,0.17884226,0.2341424,0.4430613
186,0.186,2.2968426,2.872895,10.88346,-8.945494,0.19943964,0.17706698,0.2702421,0.4341971,2.3113787,2.9969203,10.739691,-9.021456,0.1968448,0.17994726,0.23529445,0.4438611
187,0.187,2.3077745,2.8638546,10.976555,-9.128373,0.19749208,0.17923662,0.27061617,0.43571615,2.3176003,2.9885123,10.830959,-9.205411,0.19572143,0.18116844,0.23638871,0.44474965
188,0.188,2.3187995,2.854632,11.069957,-9.311006,0.19550405,0.18140304,0.27099043,0.4371973,2.3241484,2.9799201,10.923138,-9.389577,0.19453095,0.18244617,0.23746142,0.44566828
189,0.189,2.3299177,2.8452275,11.163384,-9.492777,0.19347513,0.18356544,0.27136374,0.43863848,2.3305793,2.970485,11.01565,-9.574259,0.19335364,0.18369338,0.2387657,0.4464987
190,0.19,2.3411288,2.8356426,11.256558,-9.673079,0.19140503,0.18572293,0.27173486,0.44003773,2.337216,2.9601524,11.108196,-9.758887,0.19213028,0.18497255,0.24025533,0.44729462
191,0.191,2.3524325,2.8258796,11.3492,-9.851307,0.1892935,0.18787459,0.27210236,0.441393,2.3444505,2.9495041,11.200453,-9.942492,0.19078706,0.18635768,0.2417026,0.44815245
192,0.192,2.363828,2.8159406,11.441036,-10.026861,0.18714035,0.19001941,0.27246478,0.4427023,2.3522453,2.9396267,11.292751,-10.123356,0.18932866,0.18783917,0.24282753,0.44911826
193,0.193,2.3753142,2.8058286,11.531795,-10.199149,0.18494543,0.19215639,0.2728206,0.44396353,2.360187,2.9299397,11.384785,-10.301655,0.18783094,0.1893368,0.24385826,0.4500854
194,0.194,2.38689,2.795547,11.621203,-10.367583,0.18270876,0.19428433,0.2731682,0.4451747,2.3681512,2.9200013,11.47607,-10.476566,0.1863171,0.1908267,0.24493305,0.45100558
195,0.195,2.398554,2.7851002,11.708997,-10.531578,0.1804302,0.1964022,0.27350566,0.4463339,2.3774576,2.9091475,11.561926,-10.64556,0.18453313,0.19255234,0.2459695,0.4520797
196,0.196,2.4103048,2.7744925,11.794909,-10.690557,0.17810994,0.19850878,0.2738313,0.44743913,2.3870955,2.8971734,11.645859,-10.810657,0.18266882,0.19432189,0.24720833,0.45309502
197,0.197,2.4221396,2.7637293,11.878676,-10.8439455,0.17574818,0.20060274,0.27414325,0.4484884,2.3976388,2.8856604,11.727943,-10.971014,0.1806099,0.196237,0.2481243,0.45424998
198,0.198,2.434057,2.7528162,11.960039,-10.991178,0.17334512,0.2026829,0.27443948,0.44948003,2.4084854,2.874749,11.808144,-11.125571,0.1784708,0.19818442,0.24879643,0.45544535
199,0.199,2.4460542,2.7417595,12.038738,-11.13169,0.17090108,0.20474793,0.27471796,0.4504122,2.4198265,2.8642068,11.8861885,-11.273701,0.17621174,0.20019569,0.2492455,0.45670098
200,0.2,2.4581285,2.7305663,12.114519,-11.264926,0.1684165,0.20679645,0.2749766,0.45128334,2.4312148,2.85343,11.961794,-11.415193,0.17392048,0.20218942,0.24971424,0.45789275
201,0.201,2.470277,2.7192435,12.187128,-11.390332,0.16589184,0.20882717,0.2752133,0.45209184,2.4426646,2.8423762,12.035225,-11.548611,0.1715941,0.20416747,0.25020966,0.4590174
202,0.202,2.4824963,2.7077994,12.256313,-11.507362,0.16332783,0.21083859,0.27542603,0.45283628,2.454329,2.8312232,12.10564,-11.674214,0.16920099,0.20615508,0.25065395,0.46011233
203,0.203,2.4947832,2.6962423,12.321827,-11.615474,0.160725,0.21282943,0.27561244,0.45351547,2.466044,2.8198767,12.172754,-11.7916355,0.16677435,0.20812306,0.25110355,0.4611398
204,0.204,2.5071337,2.6845813,12.383422,-11.714131,0.15808424,0.21479818,0.27577046,0.45412818,2.477601,2.808515,12.236366,-11.900253,0.16435796,0.21003655,0.25155634,0.46207887
205,0.205,2.5195441,2.672826,12.440855,-11.802802,0.15540642,0.21674347,0.2758978,0.45467353,2.4892821,2.7972784,12.2962,-11.999143,0.16189335,0.21194205,0.2519183,0.46298864
206,0.206,2.53201,2.6609864,12.493884,-11.880961,0.15269248,0.21866387,0.2759924,0.45515072,2.501204,2.786093,12.352091,-12.088081,0.15935515,0.21385701,0.25218242,0.46388096
207,0.207,2.544527,2.6490734,12.542271,-11.948086,0.14994359,0.22055794,0.27605194,0.45555913,2.513371,2.7748797,12.403774,-12.166596,0.15674144,0.21578002,0.25236642,0.4647474
208,0.208,2.5570903,2.637098,12.585777,-12.003661,0.14716092,0.22242427,0.27607438,0.45589846,2.5257626,2.763773,12.451086,-12.234042,0.15405561,0.21770567,0.25243986,0.4655956
209,0.209,2.569695,2.6250722,12.624169,-12.047177,0.14434572,0.22426146,0.2760575,0.45616853,2.5383806,2.7527905,12.493797,-12.289898,0.1512964,0.21963216,0.25239712,0.46642667
210,0.21,2.582336,2.613008,12.657215,-12.078127,0.14149937,0.22606817,0.2759993,0.4563694,2.5512333,2.7419035,12.531727,-12.3336735,0.14846112,0.22155854,0.25224262,0.46723777
211,0.211,2.5950074,2.6009188,12.684686,-12.09601,0.13862348,0.22784297,0.27589768,0.45650142,2.564315,2.7311604,12.564613,-12.364851,0.14555012,0.22348166,0.25196493,0.46803182
212,0.212,2.607704,2.5888176,12.706352,-12.100332,0.13571955,0.2295846,0.27575067,0.45656517,2.577709,2.720513,12.592262,-12.382964,0.14254387,0.22541104,0.2515564,0.4688143
213,0.213,2.6204193,2.5767186,12.721991,-12.090603,0.13278942,0.23129171,0.27555645,0.45656145,2.5913312,2.7100422,12.614431,-12.387485,0.13946013,0.22733183,0.2510153,0.46958035
214,0.214,2.6331475,2.564636,12.731379,-12.066338,0.12983482,0.23296311,0.2753132,0.45649147,2.6052494,2.6997106,12.630781,-12.377693,0.13628268,0.22925079,0.25033468,0.4703338
215,0.215,2.6458817,2.5525854,12.734295,-12.027056,0.12685777,0.23459752,0.2750192,0.45635659,2.619576,2.6893613,12.641035,-12.352728,0.13298443,0.23117965,0.2495253,0.47106946
216,0.216,2.6586156,2.540582,12.730523,-11.972284,0.12386022,0.23619385,0.27467278,0.45615852,2.6341562,2.6791675,12.645185,-12.312586,0.12959975,0.23309396,0.24857992,0.47178334
217,0.217,2.671342,2.5286422,12.719847,-11.901554,0.120844394,0.23775096,0.27427244,0.45589936,2.6488175,2.669084,12.642918,-12.256868,0.12616847,0.23496895,0.24754936,0.47244644
218,0.218,2.684053,2.5167835,12.702173,-11.814661,0.11781265,0.23926778,0.27381682,0.45558143,2.663289,2.658828,12.633989,-12.185341,0.12275502,0.23677014,0.24656506,0.4729903
219,0.219,2.6967375,2.5050302,12.678736,-11.714254,0.114768244,0.24074289,0.273304,0.45520806,2.6780891,2.6486175,12.618629,-12.097562,0.11923749,0.23856091,0.24545297,0.4735046
220,0.22,2.7093906,2.4933937,12.650238,-11.601774,0.111712985,0.24217576,0.27273357,0.45478165,2.6930413,2.6385484,12.597778,-11.996315,0.11565729,0.24031703,0.244232,0.47397795
221,0.221,2.7220092,2.4818826,12.617089,-11.478014,0.10864826,0.2435661,0.27210543,0.45430443,2.7079782,2.6286697,12.572569,-11.882766,0.11205492,0.24201773,0.24293157,0.47439712
222,0.222,2.7345903,2.4705048,12.579683,-11.343742,0.10557542,0.2449137,0.2714197,0.45377862,2.7232542,2.618787,12.543579,-11.757795,0.10834494,0.24370117,0.24151172,0.47477585
223,0.223,2.7471313,2.4592679,12.538398,-11.199704,0.10249572,0.24621843,0.2706765,0.45320666,2.7385893,2.6085384,12.511091,-11.622683,0.10459517,0.24533394,0.24012311,0.4750317
224,0.224,2.7596295,2.4481795,12.493603,-11.046621,0.09941052,0.24748017,0.26987606,0.45259082,2.7550085,2.5991669,12.476061,-11.477333,0.10055307,0.24701816,0.23822767,0.47543576
225,0.225,2.7720826,2.437246,12.445649,-10.885192,0.09632101,0.24869892,0.26901886,0.45193362,2.7717924,2.5904698,12.438353,-11.322586,0.09639316,0.24867097,0.23604906,0.4758826
226,0.226,2.7844882,2.4264748,12.394877,-10.716091,0.09322841,0.24987468,0.2681053,0.45123744,2.7885385,2.5813751,12.398386,-11.159895,0.09221559,0.25025022,0.23393211,0.47618234
227,0.227,2.796844,2.4158719,12.341615,-10.539972,0.090133965,0.2510075,0.26713604,0.45050478,2.8050625,2.571564,12.355911,-10.990352,0.08806803,0.25173977,0.23199433,0.47627062
228,0.228,2.8091486,2.4054427,12.286174,-10.357462,0.08703869,0.25209752,0.26611167,0.44973797,2.8232775,2.5617402,12.304693,-10.811153,0.08346825,0.25330207,0.22959334,0.47640818
229,0.229,2.8214,2.3951933,12.228853,-10.169166,0.083943695,0.25314492,0.26503295,0.44893965,2.8415568,2.5518184,12.251049,-10.625634,0.07882437,0.25478542,0.22715585,0.47643077
230,0.23,2.8335962,2.385129,12.169941,-9.975666,0.08085009,0.25414985,0.26390067,0.44811213,2.8600054,2.542793,12.195978,-10.4344425,0.0741108,0.25619617,0.22443661,0.47649378
231,0.231,2.8457363,2.3752542,12.109709,-9.777521,0.07775882,0.25511262,0.2627158,0.4472579,2.8799248,2.534849,12.140678,-10.237716,0.068993166,0.2576215,0.22106428,0.47671795
232,0.232,2.8578186,2.3655736,12.048417,-9.575267,0.074670866,0.2560335,0.2614792,0.44637933,2.9020076,2.527845,12.0864105,-10.034834,0.063287795,0.2590821,0.21688974,0.47710812
233,0.233,2.8698423,2.3560917,11.98631,-9.369413,0.07158708,0.2569128,0.26019183,0.4454788,2.9235203,2.5215173,12.031376,-9.828481,0.057700012,0.26038358,0.21267845,0.47743326
234,0.234,2.881806,2.3468118,11.92362,-9.16045,0.068508424,0.25775084,0.25885493,0.4445585,2.9461179,2.515883,11.9758,-9.619645,0.05180175,0.26162085,0.20800066,0.4777939
235,0.235,2.8937092,2.3377376,11.860568,-8.948842,0.06543556,0.25854802,0.25746933,0.44362077,2.968793,2.5107734,11.919302,-9.408011,0.04585668,0.2627281,0.2031581,0.47810024
236,0.236,2.905551,2.3288722,11.7973585,-8.735031,0.062369373,0.25930473,0.2560363,0.44266778,2.9916182,2.5063043,11.862217,-9.193168,0.039848424,0.26370627,0.19811079,0.47837326
237,0.237,2.9173312,2.3202183,11.734184,-8.519435,0.05931044,0.26002145,0.2545569,0.4417017,3.0152302,2.5012305,11.806021,-8.975953,0.03361126,0.26457357,0.19296074,0.4784348
238,0.238,2.9290493,2.3117783,11.671223,-8.30245,0.056259494,0.26069862,0.25303236,0.44072452,3.0394964,2.4953363,11.752047,-8.75524,0.027181784,0.2653112,0.18778905,0.4782295
239,0.239,2.940705,2.3035545,11.608641,-8.084447,0.05321709,0.26133662,0.2514638,0.4397382,3.0624843,2.4889276,11.699944,-8.530777,0.021076208,0.26586592,0.18304469,0.47775057
240,0.24,2.9522986,2.2955482,11.546588,-7.865775,0.050183754,0.261936,0.24985243,0.43874472,3.081583,2.4821568,11.646046,-8.305197,0.015994964,0.2662199,0.17939436,0.47700304
241,0.241,2.96383,2.2877612,11.485206,-7.646758,0.04716001,0.26249728,0.24819942,0.4377458,3.0977821,2.475127,11.590864,-8.08117,0.0116805285,0.2664441,0.17655763,0.47607335
242,0.242,2.9752994,2.280194,11.424617,-7.427699,0.044146296,0.2630209,0.24650608,0.43674314,3.1137176,2.4702437,11.536169,-7.858118,0.0074333255,0.26659638,0.17333214,0.475418
243,0.243,2.9867077,2.2728477,11.364934,-7.2088757,0.041142862,0.26350743,0.2447734,0.43573835,3.1314077,2.4681396,11.482096,-7.6355314,0.00271627,0.26668617,0.16905408,0.47515827
244,0.244,2.998055,2.2657223,11.306255,-6.990543,0.03815018,0.2639573,0.24300274,0.4347329,3.1501198,2.4672072,11.428352,-7.414089,-0.0022741575,0.2666903,0.16425797,0.47500724
245,0.245,3.0093424,2.258818,11.248665,-6.7729325,0.035168406,0.2643711,0.24119519,0.43372828,3.1684241,2.468222,11.375565,-7.1931477,-0.007155096,0.266604,0.15916558,0.4750898
246,0.246,3.0205708,2.2521343,11.192234,-6.5562534,0.032197807,0.2647493,0.23935188,0.43272573,3.176746,2.469051,11.324862,-6.9735317,-0.009373438,0.26653522,0.15677434,0.4751588
247,0.247,3.0317411,2.2456703,11.137022,-6.3406897,0.029238509,0.26509243,0.23747405,0.4317263,3.1858616,2.469146,11.275671,-6.7562065,-0.011802669,0.26643872,0.15432525,0.47507814
248,0.248,3.042855,2.2394252,11.083071,-6.126404,0.026290558,0.265401,0.23556268,0.43073118,3.1944897,2.469391,11.227694,-6.5414133,-0.0141010685,0.26632696,0.1519757,0.4750071
249,0.249,3.0539136,2.2333972,11.030414,-5.9135337,0.023354055,0.26567551,0.23361896,0.4297412,3.2028556,2.4695709,11.18269,-6.3273487,-0.016328605,0.26619968,0.14971067,0.47490963
250,0.25,3.0649185,2.2275846,10.979067,-5.702194,0.020428961,0.26591644,0.23164397,0.4287572,3.211429,2.4689643,11.138979,-6.1162634,-0.01861025,0.2660499,0.14755559,0.47465912
251,0.251,3.0758717,2.2219856,10.929035,-5.492478,0.01751516,0.26612425,0.2296386,0.42777985,3.2150078,2.4733388,11.090153,-5.905876,-0.019562231,0.2659816,0.14568946,0.47531575
252,0.252,3.0867748,2.216597,10.880309,-5.2844515,0.014612594,0.2662994,0.22760405,0.4268096,3.2156568,2.476555,11.0415535,-5.691413,-0.019734843,0.26596883,0.1448427,0.47583336
253,0.253,3.09763,2.2114167,10.832867,-5.0781617,0.011721057,0.26644233,0.22554114,0.42584705,3.2162125,2.4784863,10.996214,-5.470631,-0.019882653,0.26595783,0.14428931,0.47613978
254,0.254,3.1084394,2.2064412,10.786659,-4.873579,0.008840342,0.26655346,0.22345088,0.4248923,3.2172391,2.4810822,10.952312,-5.2526374,-0.020155681,0.26593727,0.14347011,0.4765447
