,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
133,1.7601062,18.123005,5.5305033,11.629435,0.26193523,0.05018791,0.08476761,-0.14916232,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
134,3.930783,23.288042,11.472261,-8.854034,-0.18929918,0.18786886,-0.44605726,0.26000875,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
135,2.4207292,25.804817,3.9228873,-13.612835,0.17603098,0.20035467,0.34208155,-0.008346289,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
136,3.41945,17.909542,-8.663451,-7.2846375,-0.0731547,0.25647083,-0.2885326,0.09917733,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
137,2.2178404,42.184135,5.982774,21.061455,0.21279171,0.16077493,-0.047044396,0.22089218,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
138,2.9161065,55.33318,-1.238271,19.836067,0.05962886,0.25994864,-0.1904129,0.16716927,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
139,3.0641525,57.610622,-1.5327748,19.683025,0.020632658,0.2659007,0.25354427,0.13597353,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
140,2.7402835,19.3432,-8.207925,3.596164,0.104179375,0.24551079,0.23055214,0.010651663,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
141,2.7372184,37.386288,2.524553,21.693937,0.10493141,0.24519032,0.022855297,-0.00856626,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
142,2.3150854,16.176691,8.272208,5.688096,0.19617642,0.18067566,0.07569426,0.4186104,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
143,4.837447,16.121279,2.9731402,7.534833,-0.26461717,-0.03326615,-0.37173665,0.21097615,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
144,1.7327685,28.591639,-2.2924078,-16.013153,0.26320922,0.043009352,0.17999697,0.29639563,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
145,3.0741737,57.280853,0.31253147,20.447382,0.01796702,0.26609412,0.19625506,0.06774527,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
146,3.6883333,32.10231,3.2371643,22.284273,-0.13865887,0.22782145,0.03036064,0.021517575,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
147,2.9184277,55.786755,1.4022878,21.547834,0.059025295,0.26008636,-0.12507954,0.06712447,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
148,1.997921,14.8652525,-9.61418,21.350264,0.24273984,0.11048194,0.441818,0.28795528,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
149,2.3611212,11.7260275,-2.9086375,9.807098,0.18765399,0.18951218,-0.011003405,0.011567995,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
150,1.5194501,10.191161,-0.58881295,-11.4432955,0.2663485,-0.01368803,0.08138296,0.17844899,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
151,2.2071362,12.436519,-1.6231905,9.938699,0.21450047,0.15848798,0.1799662,-0.10596669,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
152,4.245298,3.8063817,-1.8383985,18.409164,-0.23813161,0.12009258,-0.402657,0.32999802,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
153,3.482553,77.11573,-3.4384716,20.41686,-0.08918243,0.25134712,0.17465249,0.29033455,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
154,5.3788247,21.582048,-2.1522744,-7.2511897,-0.20963421,-0.16487081,-0.10354525,0.07982087,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
155,3.1492312,20.009575,4.9959793,19.892479,-0.0020371792,0.26669222,0.24247622,0.160193,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
156,4.521158,8.633657,6.1900353,14.200193,-0.26183835,0.050690968,-0.07217692,0.23819412,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
157,2.55832,22.624664,5.6111016,16.409374,0.14688727,0.22260508,-0.0109943,0.43755227,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
158,2.0781784,14.690411,-10.367224,22.21904,0.233101,0.12958708,0.4600159,0.26972455,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
159,3.0594509,12.929446,-6.4826775,6.9162416,0.021882586,0.26580077,0.11660136,0.016487226,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
160,4.2517395,15.568676,-1.3243655,-18.757198,-0.23890026,0.11855615,-0.20187235,0.3826732,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
161,4.1263185,19.951906,-3.2427993,-19.525896,-0.22219323,0.14750953,0.015775442,0.027094401,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
162,3.4859064,77.095345,-3.2955856,20.391571,-0.090024784,0.25104666,0.17455004,0.28464788,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
163,2.268386,12.234852,-6.9784894,-14.134964,0.20439696,0.17132068,0.11759159,-0.08085728,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
164,1.9678439,29.347742,-7.512582,-15.959272,0.24595253,0.10313216,0.011568099,0.2303832,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
165,2.1365204,11.969197,-6.86778,-13.845092,0.22514832,0.14295845,0.07518096,-0.07758336,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
166,1.4403982,22.560978,3.945834,14.928669,0.26443577,-0.034678705,0.12055422,0.18988085,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
167,2.3581188,2.820932,11.395236,-9.939455,0.18822214,0.18894792,0.2722843,0.44205353,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
168,2.7026272,16.46123,-2.1932871,-19.106104,0.113348365,0.24141467,-0.06908107,0.4359613,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
169,2.8572023,7.611968,8.834164,-7.5623507,0.07482865,0.25598744,0.33375633,0.19207063,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
170,2.1448,12.85567,-1.4416158,10.352925,0.22395699,0.14481767,0.30004138,-0.11079936,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
171,3.5556674,30.40512,-1.8411242,18.992031,-0.107304886,0.2441609,-0.33326918,0.102495655,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
172,5.0836535,22.35399,5.03313,-2.9805336,-0.24852955,-0.09675717,-0.34319007,0.15257849,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
173,4.0264964,5.4943666,-0.37591517,13.364027,-0.20638686,0.16891818,-0.39561617,-0.019021034,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
174,3.4937053,12.5262,-6.199193,6.6581635,-0.09197991,0.25033695,-0.10269046,-0.016147912,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
175,4.5922675,10.246632,-5.3188815,16.647324,-0.2647782,0.031959407,-0.46011174,0.21354604,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
176,3.8956716,70.596664,6.459209,23.28601,-0.1825875,0.19439827,0.0830529,0.17064805,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
177,2.3710554,84.926,-5.659814,25.217085,0.1857621,0.19136699,0.15834033,0.45665348,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
178,4.2206817,19.98591,-9.807842,-8.584672,-0.23510353,0.12591751,0.006821409,0.013662368,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
179,4.8785596,27.721224,2.4398317,13.455437,-0.26302633,-0.044114027,-0.12291919,0.18281962,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
180,3.7107093,52.7727,-5.9662595,22.088268,-0.14372148,0.22466202,0.0143444985,0.43947366,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
181,2.8810015,24.022564,4.75392,-13.250963,0.068715736,0.25769565,-0.17018813,0.13914678,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
182,3.443398,77.311584,-4.843619,20.951385,-0.07927509,0.25464556,0.17192866,0.34423107,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
183,4.259633,20.020304,-9.678965,-8.621465,-0.23982863,0.1166667,0.0058132857,0.012796909,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
184,3.9735076,71.90715,-4.085714,22.85477,-0.19715062,0.17961214,-0.105829865,0.43019032,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
185,2.8832567,16.243284,11.064192,-4.1060877,0.068134405,0.25784993,-0.06791382,0.48723993,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
186,5.3684373,22.115446,2.1932437,-3.6444075,-0.21133547,-0.1626844,-0.24440032,0.10195802,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
187,3.4903696,24.953571,9.909891,17.966497,-0.09114436,0.25064236,-0.13867372,-0.011788309,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
188,4.2421,3.2560964,2.0000703,15.124672,-0.23774631,0.12085354,-0.26821777,0.3858071,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
189,1.2096183,16.06829,-1.4638755,9.32807,0.24949284,-0.09424551,0.15545958,0.1553274,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
190,1.8284667,9.109447,7.065734,-12.770968,0.25789523,0.06796276,0.34060732,0.32151276,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
191,3.6651344,30.506773,-8.083782,6.0492563,-0.13333683,0.23097658,-0.34375885,0.067112416,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
192,3.0916429,21.821178,-7.3599663,30.107983,0.0133160725,0.26636738,0.058429155,0.52922416,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
193,3.863991,46.419113,-0.6663131,21.847383,-0.17633827,0.20008424,-0.0035530329,0.4032446,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
194,4.158043,4.369365,-3.5205097,19.47303,-0.2267603,0.14038754,-0.4779229,0.23008841,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
195,2.463177,21.472797,-2.271442,24.643957,0.16737033,0.20764406,0.2995065,0.4393096,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
196,3.1702814,10.002595,-11.562593,21.699003,-0.0076502417,0.26659024,-0.15332086,0.48999336,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
197,3.6973603,12.259158,-5.4803014,8.664965,-0.14070973,0.2265605,-0.22136056,-0.02765268,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
198,2.7175725,24.57083,3.169815,-13.090933,0.10972783,0.24308166,-0.032371268,0.017389983,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
199,4.753438,22.561356,7.492809,-5.3331122,-0.26647532,-0.010944698,-0.41044167,0.21356049,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
200,2.7833765,35.78491,-5.1177893,19.147665,0.09350614,0.24977088,-0.15762202,0.33956805,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
201,4.6954927,9.221719,2.140824,13.980754,-0.26666194,0.0045060115,-0.21287747,0.26572645,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
202,3.3923888,23.491293,10.326683,0.7748533,-0.06618835,0.25835633,-0.332223,0.27718353,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
203,2.1260374,12.991784,-1.4586731,10.612422,0.22663456,0.1405904,0.33670098,-0.102338135,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
204,2.7874835,38.50543,-1.3999261,18.54692,0.09247955,0.2501528,0.28496826,0.06555328,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
205,2.0482893,11.789919,-6.693549,-13.745118,0.23686957,0.12256305,0.049978897,-0.06770192,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
206,3.9237976,18.775171,-2.0665772,-17.16389,-0.18798223,0.18918662,-0.20780233,-0.07677589,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
207,1.7388322,9.278472,5.769592,-11.4667225,0.26294357,0.044604577,0.30182433,0.30845523,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
208,3.606623,19.523247,-10.866513,-6.680646,-0.119601585,0.2383786,0.04678581,0.029946059,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
209,1.8809644,11.432926,-6.121132,-13.718886,0.2539737,0.08140182,0.012376457,-0.031556852,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
210,3.6883376,9.014162,-9.0266485,17.97451,-0.13865983,0.22782084,-0.032200105,0.47235143,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
211,3.06863,57.125164,1.1277916,21.05263,0.019441882,0.26599044,0.16481735,0.042395115,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
212,3.6936111,51.0828,5.6691656,24.213705,-0.13985933,0.22708645,0.054648817,0.044616,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
213,4.833449,28.579811,-3.5982375,11.803773,-0.26474807,-0.032207873,-0.34495765,0.22214484,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
214,4.024438,5.59352,-0.16840759,13.09168,-0.20603871,0.16934267,-0.37573427,-0.036405474,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
215,1.8471936,20.530981,-9.311108,18.069708,0.25657734,0.07278015,0.521647,0.10222471,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
216,3.4142847,12.605333,-6.4675126,6.097618,-0.071828976,0.25684527,-0.061440248,-0.009652317,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
217,1.7163808,28.139954,1.1257391,-16.420494,0.26387867,0.038690377,0.29961014,0.30298597,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
218,2.1775057,2.9641316,9.895718,-6.960854,0.2191017,0.15206361,0.26618254,0.4145751,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
219,4.131641,27.974028,-1.4133174,20.575722,-0.2229752,0.14632483,-0.14408192,0.4010889,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
220,3.942838,8.454235,-5.1282434,13.324939,-0.19155012,0.1855733,0.028528705,0.33621922,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
221,3.0286984,19.296902,-9.563907,-0.7927423,0.03004497,0.26500225,0.14541246,0.024545953,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
222,3.7453856,32.738697,0.21764877,19.952414,-0.15142396,0.21954425,0.10711473,0.1540719,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
223,1.7381164,18.076609,5.4807873,11.615423,0.26297542,0.04441633,0.07675266,-0.14650244,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
224,1.649995,3.159425,6.398754,-0.034947738,0.265864,0.021100204,0.26110837,0.28775778,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
225,1.6841549,15.810164,-2.27936,14.999567,0.26498824,0.030168016,0.23777862,0.2954764,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
226,2.910058,7.569339,8.795579,-6.63439,0.06120004,0.25958323,0.3171686,0.18468997,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
227,2.7983632,38.243458,-0.15766872,18.972794,0.089752525,0.25114414,0.22786544,0.022991315,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
228,5.3035417,21.375154,-3.425655,-8.05192,-0.2214407,-0.14863683,-0.067349404,0.06904356,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
229,4.084859,7.960946,-2.313942,12.749223,-0.21588837,0.15659216,0.049287364,0.18506521,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
230,3.6548812,29.825006,-5.210044,21.757114,-0.13096161,0.23233154,-0.39760762,0.23769818,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
231,1.8963532,11.467228,-6.191048,-13.718855,0.25269097,0.08530039,0.015109763,-0.03587742,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
232,2.7030797,16.284824,10.1731615,-0.85484457,0.11323911,0.24146593,-0.03221792,0.4650082,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
233,4.3006024,26.314007,9.023248,15.868002,-0.2444058,0.10674592,0.0023149997,0.005465433,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
234,1.5213354,9.985885,0.80965,-10.764481,0.26637384,-0.013185861,0.12445651,0.21262017,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
235,4.03837,6.1637135,0.6963485,12.521033,-0.20837796,0.16645575,-0.24016535,-0.098343134,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
236,4.0311694,19.43591,-3.6080124,-19.08594,-0.20717397,0.1679519,-0.059601605,-0.054199606,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
237,3.5392506,17.997286,-8.440116,-5.313744,-0.10328227,0.24588953,-0.30404782,0.07032733,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
238,4.5927815,15.74736,5.956077,5.7778487,-0.2647946,0.0318233,-0.27529904,0.29831636,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
239,2.9402254,25.092892,12.143434,16.43378,0.05334245,0.26131105,0.042717393,-0.0051772296,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
240,2.3581765,86.150764,4.7023406,22.295412,0.18821123,0.18895876,-0.070651084,0.25313962,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
241,3.1154368,23.451077,7.227604,-16.018747,0.006974973,0.26660877,-0.2580876,0.29611683,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
242,4.0624676,4.9849033,-1.7815471,15.659007,-0.21232824,0.16138652,-0.46918625,0.08960319,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
243,2.0391464,13.589428,-2.0353875,12.712704,0.23798023,0.120392285,0.46566314,-0.018493958,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
244,3.471362,13.9901905,-10.528237,-8.162485,-0.086364105,0.2523294,0.17746045,0.21327177,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
245,2.912717,82.48632,0.66184694,21.265642,0.06050957,0.25974503,0.25273874,0.07487525,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
246,2.3079722,60.915012,2.0475092,21.224918,0.19745664,0.17927566,-0.05343385,0.2697348,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
247,4.6128798,8.8757,4.593308,14.219508,-0.26538065,0.026495334,-0.12618966,0.25399205,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
248,5.1897864,22.28801,4.2115088,-2.8240404,-0.23688127,-0.12254043,-0.31489637,0.13249396,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
249,3.554167,26.002977,11.195228,19.052015,-0.10693844,0.24432163,0.0969487,0.072394535,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
250,2.684044,79.44704,-5.574105,21.818539,0.11781482,0.23926671,-0.09229004,0.40353733,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
251,2.529338,20.504765,0.42795977,19.893757,0.15327625,0.21825507,0.4190266,0.2407411,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
252,4.0464516,5.1444945,-1.2807252,14.771517,-0.20971633,0.16476634,-0.45190287,0.053076714,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
253,3.0194294,17.416187,-7.8234477,-13.464868,0.032499947,0.26471236,-0.23168552,0.22817567,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
254,4.0127153,71.26463,1.3015784,21.51867,-0.20403947,0.17174628,0.019220576,0.31763613,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
